method,CL,V,ka,om_CL,om_V,om_ka,sigma,ofv,logLik,cpu_secs,wall_secs,n_subjects
foce,2.8456176205896133,29.63202501554036,1.1359076486714001,0.30454068607663,0.18922837351096752,0.44238935860062417,0.18223886482027435,-1036.4202182883491,-143.4256347631898,11.511000000000001,13.420000000000002,120
