method,CL,V,ka,om_CL,om_V,om_ka,sigma,ofv,logLik,cpu_secs,wall_secs,n_subjects
saem,2.8919809803609926,30.626459754606564,1.1661775034727344,0.3316058654002173,0.19113697299244797,0.34462369641323154,0.19737613978006507,385.46717882570465,-192.73358941285233,12.646,14.164,120
