method,CL,V,ka,om_CL,om_V,om_ka,sigma,ofv,logLik,cpu_secs,wall_secs,n_subjects
saem,2.840159599127128,29.895458340427293,1.1320694808176588,0.2734687917734459,0.23087856264796602,0.3684236643166724,0.20315954369058675,414.836896500374,-207.418448250187,13.046999999999999,14.863,120
