method,CL,V,ka,om_CL,om_V,om_ka,sigma,ofv,logLik,cpu_secs,wall_secs,n_subjects
saem,3.0316410240476195,31.032517628707875,1.2095185805400877,0.32847792625170297,0.217991474203217,0.368150237980889,0.19091978396106835,381.87931159266327,-190.93965579633164,12.794,14.639999999999999,120
