method,CL,V,ka,om_CL,om_V,om_ka,sigma,ofv,logLik,cpu_secs,wall_secs,n_subjects
saem,3.065980286077732,29.909331810491334,1.1784127053929379,0.3215066288117225,0.2573361533430506,0.3520272235360825,0.20511728921363723,476.01914698666224,-238.00957349333112,12.578,13.951,120
