method,CL,V,ka,om_CL,om_V,om_ka,sigma,ofv,logLik,cpu_secs,wall_secs,n_subjects
saem,2.9622817366770193,30.505112830761604,1.2142570320991322,0.30641426532566546,0.2055178775776581,0.38411857410652606,0.1870056832846424,343.04115390152447,-171.52057695076223,12.532,14.187999999999999,120
