method,CL,V,ka,om_CL,om_V,om_ka,sigma,ofv,logLik,cpu_secs,wall_secs,n_subjects
saem,2.9752288074153532,31.39700920599847,1.2295909058238332,0.297510823360523,0.203002067200208,0.4334255694430154,0.19068425102067532,365.5619404487488,-182.7809702243744,12.888000000000002,14.527000000000001,120
