method,CL,V,ka,om_CL,om_V,om_ka,sigma,ofv,logLik,cpu_secs,wall_secs,n_subjects
foce,3.080805388414125,30.399878508871172,1.2780685672922347,0.2864345969178332,0.20457933370424974,0.43222625418176736,0.19762253323718076,-960.8090706469618,-181.23120858388347,11.658,13.788,120
