method,CL,V,ka,om_CL,om_V,om_ka,sigma,ofv,logLik,cpu_secs,wall_secs,n_subjects
foce,2.913962256929253,30.844574953578583,1.1654389509778462,0.33074733497948833,0.19302587068991192,0.33698030428261044,0.19767137688089684,-986.4200127737012,-168.4257375205138,11.151000000000002,13.19,120
