method,CL,V,ka,om_CL,om_V,om_ka,sigma,ofv,logLik,cpu_secs,wall_secs,n_subjects
saem,3.0626941873503304,28.36323602163015,1.19550956079617,0.2780694731414139,0.20587679412592175,0.4099584407367039,0.19892482983514378,414.21371167531765,-207.10685583765883,12.569,14.222000000000001,120
