method,CL,V,ka,om_CL,om_V,om_ka,sigma,ofv,logLik,cpu_secs,wall_secs,n_subjects
foce,2.9177062790092942,30.882250090660072,1.3079783732056174,0.29777731726700296,0.2000836942335803,0.4602666303340262,0.20168914476268973,-946.0766711258522,-188.5974083444383,11.121,12.995000000000001,120
