method,CL,V,ka,om_CL,om_V,om_ka,sigma,ofv,logLik,cpu_secs,wall_secs,n_subjects
foce,2.9836119333034263,30.678517996596682,1.2060347732825454,0.30385511593568276,0.20519778729135518,0.3714584237773411,0.18715173168348914,-1025.695262429852,-148.7881126924384,11.785000000000002,13.933,120
