method,CL,V,ka,om_CL,om_V,om_ka,sigma,ofv,logLik,cpu_secs,wall_secs,n_subjects
saem,2.8984296563975422,30.700632707915243,1.321601115417714,0.2999210940288355,0.19623565251181496,0.47307130979889267,0.20216855797713046,425.3670012814441,-212.68350064072206,12.595999999999998,14.042,120
