method,CL,V,ka,om_CL,om_V,om_ka,sigma,ofv,logLik,cpu_secs,wall_secs,n_subjects
saem,2.8279338409173254,29.502994235983323,1.1448283950883824,0.30561372588393493,0.19202793700141868,0.4435607053202283,0.18284091656016002,333.379507286837,-166.6897536434185,12.582,13.969999999999999,120
