method,CL,V,ka,om_CL,om_V,om_ka,sigma,ofv,logLik,cpu_secs,wall_secs,n_subjects
foce,3.0726381837712835,30.442228726909494,1.1330416275544017,0.2959155461599014,0.19842961439736867,0.38340360241752097,0.19484690538475993,-985.5378772007213,-168.86680530700374,10.491,12.343,120
