method,CL,V,ka,om_CL,om_V,om_ka,sigma,ofv,logLik,cpu_secs,wall_secs,n_subjects
saem,3.050414016309681,30.19998966267525,1.1344228779167933,0.29653716674192987,0.19676384003298403,0.39147988634927994,0.19522021081338645,383.23714138320156,-191.61857069160078,12.609,14.031,120
