method,CL,V,ka,om_CL,om_V,om_ka,sigma,ofv,logLik,cpu_secs,wall_secs,n_subjects
foce,3.0213002369777504,30.766768548647185,1.1898675571715227,0.28890287638885337,0.16016678454574018,0.3919115382810113,0.207748817110569,-970.2410061343282,-176.51524084020025,10.872,12.847999999999999,120
