method,CL,V,ka,om_CL,om_V,om_ka,sigma,ofv,logLik,cpu_secs,wall_secs,n_subjects
foce,3.0538560027919908,31.231317961182437,1.2054330608545423,0.3266902425658835,0.21997961140170375,0.36329941770695573,0.19036199122034486,-983.795980125741,-169.73775384449385,11.093,13.049000000000001,120
