method,CL,V,ka,om_CL,om_V,om_ka,sigma,ofv,logLik,cpu_secs,wall_secs,n_subjects
foce,3.0954336707373007,28.706107226932296,1.1191218429920486,0.29596292568171934,0.1616561511889719,0.44590379333762997,0.19482764595620797,-978.5065531197002,-172.38246734751425,12.616,15.013,120
