replicate,seed,ll_reduced,ll_full,dofv,converged_reduced,converged_full,n_steps_reduced,n_steps_full,secs,CL_reduced,V_reduced,ka_reduced,om_CL_reduced,om_V_reduced,sigma_reduced,CL_full,V_full,ka_full,om_CL_full,om_V_full,om_ka_full,sigma_full,sigma_diff
68,5068,-127.45752090583,-128.04670794576418,-1.1783740798683766,True,True,2000,14500,58.59048390388489,3.242315874465325,29.96531317402492,1.1905316246564126,0.3062821482908494,0.20193963170586315,0.1984996628072859,3.043419580628923,30.6489251518945,1.2169020153915426,0.3149640481706146,0.19792531407274702,0.06665426356145164,0.19819247745883173,-0.0003071853484541698
69,5069,-108.52612620739967,-108.82977891904281,-0.6073054232862773,True,True,2500,2500,16.603010892868042,2.953909834673081,30.509914692665788,1.2245827611640168,0.30802230671478625,0.16731337639160487,0.2007744825658864,2.933603920975048,30.08384091645472,1.2230017635326222,0.3097955786212616,0.16543232483319018,0.01704560657133484,0.2013523276378086,0.0005778450719222117
70,5070,-81.68232024479104,-81.43618521469108,0.49227006019992814,True,True,4250,10750,51.186899185180664,2.9829593647429045,28.82951900271573,1.1617374283628403,0.24909212924459936,0.18028766357151108,0.19550032686405386,2.95140651506685,28.799346863525823,1.1504088550328226,0.24968902283223587,0.17961418840353457,0.009252269081859473,0.19624991932932329,0.0007495924652694275
71,5071,-125.94287856781135,-126.00666889593501,-0.12758065624731785,True,True,2500,16250,66.39500212669373,3.016207478749833,29.078900141339073,1.1498640963030216,0.2841211682397508,0.18365917899206066,0.20700175971686863,3.033708159087896,29.04319240981193,1.130169252206106,0.28694149741318775,0.18796220889937967,0.006288562020102708,0.20445117888988684,-0.0025505808269817853
72,5072,-113.36984935085613,-111.71630953317045,3.307079635371366,True,True,6750,11750,62.977466106414795,3.0219318641278603,31.11888103300972,1.2022167097751981,0.32225053340360915,0.1877651348251238,0.20082243412158174,2.9108247945648826,31.468819718711515,1.2031690096847074,0.32024044589894174,0.1823636493836463,0.12178026393633247,0.19760608388733816,-0.0032163502342435757
73,5073,-118.2250356039349,-117.93882414500567,0.5724229178584608,True,True,2000,15000,60.671640157699585,3.1975639899005026,31.159434522812383,1.2107114016507838,0.26986125339756256,0.17608525190985083,0.20731732155647,3.108501297611726,30.838600695413884,1.2356997673540893,0.26995060219084,0.17634069405992442,0.018713964966704306,0.20707794026190476,-0.00023938129456524404
74,5074,-128.61989327359495,-128.22313743430803,0.7935116785738501,True,True,3500,9500,45.11061906814575,2.8824198395277136,29.58221285186798,1.1014666198611334,0.2777569498908018,0.19210118451399233,0.2079810706639924,2.8699202792262706,29.238706907393407,1.1099993781087045,0.28074655378200475,0.19435066326442782,0.014326621947475164,0.20897447640639136,0.0009934057423989506
75,5075,-155.0056246786262,-153.94230352274667,2.126642311759042,True,True,2250,8750,38.519477128982544,3.048597925222892,31.070030578309023,1.2698410975469787,0.29757183333350207,0.20599140340389405,0.21548781977877876,3.0532107517734697,30.876444317320804,1.2584342846831909,0.2975199131326708,0.2049959607887106,0.12727399658095825,0.21184896078302978,-0.003638858995748978
76,5076,-125.0106328129755,-124.31262438135789,1.396016863235218,True,True,5750,18250,88.06916618347168,3.1841854327215255,29.65354416359542,1.2002153526888075,0.27621368757147385,0.22112775621522524,0.1981508502390911,3.090443632815479,29.709760051798096,1.199509279271696,0.2734847955086453,0.22360217395452056,0.01064626099563412,0.19996858612912932,0.0018177358900382246
77,5077,-134.4057874473487,-134.17570566503306,0.46016356463127295,True,True,2500,23000,96.16717481613159,2.9932063142516094,29.887386503013147,1.2122913090141552,0.33768565908989745,0.22810096872736896,0.1949901144361818,2.91319486694469,29.953181765728306,1.2129479018251603,0.33255387216612003,0.22661943544915764,0.00571552956689072,0.19696344928513393,0.001973334848952124
78,5078,-118.30528994026548,-118.04402170079061,0.5225364789497462,True,True,3500,8750,43.91622495651245,3.1172854332950335,28.727062179702457,1.1767722082703824,0.28182253296135024,0.19914850442163573,0.1979012327533908,3.043992199663995,28.844646816297757,1.1782845186187667,0.28283681230423385,0.20279382696709988,0.016039438661536197,0.19893049308341965,0.0010292603300288417
79,5079,-150.72328349764024,-150.65116856540396,0.1442298644725497,True,True,4250,5750,35.16693925857544,3.043054701055219,30.75039887931352,1.218833573848717,0.2998694636298787,0.22071949450556724,0.20927565558615152,2.9408265164125673,30.37186079561168,1.2245739740942456,0.3041218157690377,0.22150408441849553,0.008847874807605542,0.20863199713485714,-0.0006436584512943822
80,5080,-126.98967281812573,-126.79357623105386,0.3921931741437277,True,True,5500,17500,85.8712546825409,2.994226990763214,29.24134141320737,1.1727039889054653,0.3121546964704101,0.2109123399838355,0.2000431398857649,2.917108951039479,29.34803655142638,1.1782849891925955,0.31172723944826397,0.20624609017343526,0.018799754133905753,0.20080082552347642,0.0007576856377115304
81,5081,-85.17456762703543,-84.71407174599614,0.9209917620785859,True,True,5000,13500,69.1649580001831,2.8888444529816315,29.479152655940528,1.1823741747192205,0.3015009867462053,0.17721324437210811,0.19092042577550905,2.9342076831328816,29.45092946453711,1.1793222054295351,0.29848153386380777,0.173040178982359,0.01388624208524719,0.1904968895300627,-0.0004235362454463598
82,5082,-131.60034350360698,-131.13146896063202,0.9377490859499176,True,True,2000,19500,83.56551790237427,2.863530088559702,29.08940637846607,1.1592399439383658,0.3447218851855156,0.19372719809538652,0.20266133105653672,2.7890924837773423,29.270261624997694,1.1658256367244957,0.341284144413807,0.19304664500556387,0.04816232474949676,0.20059805956125215,-0.0020632714952845688
83,5083,-77.22871776198487,-76.47915819930373,1.4991191253622844,True,True,5750,18000,89.80849623680115,3.089777918138206,29.853520266041457,1.2465660578155418,0.2520165620404822,0.17205999043507558,0.19544174780644752,3.111384237657358,30.219259649112036,1.237274204219853,0.25320699752022663,0.17815540226229867,0.016823650208208023,0.19416817088450844,-0.0012735769219390791
84,5084,-85.47019076061234,-85.13516162718898,0.6700582668467234,True,True,2000,13500,60.5164840221405,3.0801649621388107,30.937337809121082,1.2606422892775437,0.2705634556965607,0.17477712226229994,0.1964292977297793,3.035290922377498,30.957248587449005,1.24867064598757,0.2677998481040551,0.17448394950649665,0.03146073197296287,0.19672319583374337,0.00029389810396407423
85,5085,-113.64484385309078,-113.351720337547,0.5862470310875665,True,True,3000,5750,33.15330982208252,3.077004305890848,30.63407774524697,1.2253603068497336,0.27382448959592776,0.20882119415479453,0.20151185811799355,2.981841665414416,30.587335215403275,1.2294804485590494,0.27335519391940977,0.20929008908526295,0.010607021501023037,0.20137178387698554,-0.00014007424100800914
86,5086,-124.69589612828992,-124.66130509799068,0.06918206059847876,True,True,2250,14500,64.00181293487549,3.1381144017531297,30.19206681025734,1.2492773984549053,0.28298030913270433,0.21985481176147592,0.19922348046878904,3.0602044814494676,30.103094060934676,1.2411303424423155,0.28335144089123926,0.22104294315281145,0.013123064288709142,0.20128330408012865,0.0020598236113396062
87,5087,-92.66403387653179,-93.35897749362307,-1.3898872341825665,True,True,2000,19500,81.64273262023926,2.9600405618925607,30.128222821072224,1.1690385718453558,0.29879824613682626,0.1660071007925795,0.19755834584220003,2.918168162320794,30.55190388474947,1.1629627073513185,0.2988078878659286,0.16362056430284336,0.007782408153031375,0.19693488668961762,-0.0006234591525824118
88,5088,-120.59035013511183,-119.95394372601761,1.2728128181884415,True,True,2250,18000,76.87081694602966,3.0738984886109986,28.988246719397033,1.19554434733431,0.27563650674644474,0.2118594299595631,0.19993212149055894,3.009055703845913,29.299292682028327,1.198664742605503,0.2743651170082005,0.21189261626561892,0.012831060525211435,0.20028781454381658,0.00035569305325763856
89,5089,-92.35471863586278,-92.02806190170602,0.6533134683135131,True,True,3500,17750,81.07509684562683,2.9137816492894766,30.829506887173224,1.1844362501446708,0.2915362865362196,0.19141465134738472,0.1953449248284827,2.8944738018168503,30.963419662677772,1.1817098216807538,0.29009849826567974,0.19147104724454955,0.0062984228647965,0.19486594796580797,-0.0004789768626747293
90,5090,-88.54991811985798,-88.749517675132,-0.39919911054803947,True,True,4250,16250,77.02480721473694,3.0849459040996434,30.595546969076732,1.2588372038491868,0.30100489065034375,0.20119055025051322,0.18685642412455084,3.0990824378287503,30.538492078115596,1.254154023708991,0.2985174750589259,0.1999420144516905,0.010415472600665786,0.1874412096052472,0.0005847854806963759
91,5091,-119.33410842414033,-119.08605792166557,0.4961010049495087,True,True,4500,18000,82.09245896339417,2.939783612869521,30.354229570941058,1.2241658430167772,0.30034303416794556,0.1858048786894871,0.20462227387704873,2.8838301170451333,30.644044952841327,1.2191772194260275,0.30018883460366047,0.18836371191904516,0.01019769862397544,0.20372293882406614,-0.0008993350529825916
92,5092,-101.9256107455295,-101.39903312773983,1.0531552355793394,True,True,3500,18250,80.07371497154236,3.1834034131142186,30.188208064697463,1.1734786295725856,0.29668188052590166,0.18493275755439612,0.19359213612585316,3.1372468695766034,29.88573813213225,1.18550539719478,0.2970135622360729,0.1853310185110209,0.007120865038151157,0.1934724729304836,-0.00011966319536954595
93,5093,-87.06303227375963,-86.90538237167493,0.31529980416939907,True,True,2250,14500,62.77451801300049,2.922605877097737,30.58755477776676,1.236006714429486,0.2654283365458868,0.17330376826600039,0.20001524059597636,2.979060159093555,30.45218230875646,1.2376846940350672,0.26331825456277536,0.1723951737791105,0.03078028957592548,0.19809370782136979,-0.001921532774606577
94,5094,-109.44795977249775,-109.20548295184187,0.4849536413117619,True,True,3000,11750,55.330618143081665,3.1107317615093204,29.630286144115328,1.1822861001896177,0.26865951347937755,0.20812534216915313,0.19691341660711303,3.1040343869991958,29.46455350464771,1.1588331273978978,0.2690390831619218,0.2085943312324509,0.009583602367096563,0.19684127016115982,-7.214644595321396e-05
95,5095,-108.3355568396048,-108.16567084651582,0.3397719861779649,True,True,6250,13500,67.21745681762695,2.9800227913617348,30.147161466512816,1.2181595331941013,0.29080688433396845,0.1866858652922005,0.2005463394868128,2.9975519081518835,30.019120051781417,1.1990054261283762,0.290756663501354,0.18639758437259726,0.008629861853743226,0.19999251781590774,-0.0005538216709050636
96,5096,-105.28037989837264,-105.07137172790351,0.4180163409382658,True,True,2250,14500,47.11292576789856,2.958689132247429,30.346990716255295,1.2338919801197792,0.30783596698373,0.18275075559065965,0.19646998996081635,3.025491557920421,30.318082546707082,1.2319000458073561,0.30840900518885106,0.17874567510719752,0.09717186801696329,0.19410018725446415,-0.002369802706352203
97,5097,-103.353427898337,-103.21654768115441,0.2737604343651867,True,True,5250,13000,49.130208015441895,2.9637239588872375,30.895107529983356,1.2141853455642402,0.32847250831447083,0.18807233911667415,0.1944299248492649,2.912719424980241,31.044845601571673,1.1934592506131496,0.3284882132873524,0.1873926161936403,0.03619096826217361,0.19392169457697275,-0.0005082302722921594
98,5098,-106.78869464598353,-106.14218257978823,1.2930241323905989,True,True,5500,13500,40.28857183456421,3.0739534408753624,28.889847831653583,1.170051110036323,0.29076902791040554,0.1948017611792107,0.19540667322773791,2.949340943787045,29.17299521469096,1.1850499834315396,0.29883065567657496,0.19055293767517187,0.01587274437689941,0.19396390783989897,-0.0014427653878389401
99,5099,-143.411123807113,-143.24407174060826,0.3341041330094754,True,True,4500,12250,36.55107307434082,3.0540135298355855,29.780311191719054,1.2070948780612785,0.30911378913626464,0.18746685309158204,0.2073175921392098,3.025880379079279,29.36087094668058,1.2176593369311897,0.3108603625122247,0.18895911996322287,0.0716658756094125,0.20845000028517777,0.0011324081459679614
