scenario,replicate,seed,posterior,family,K,param,estimate,truth,rel_bias_pct,marginal_ll,mean_ess,n_steps_run,converged,secs,cpu_secs
nonlinear,1,3001,free,gaussian,8,Vmax,7.643627634444234,8.0,-4.45465456944707,-137.04855668500286,1994.593483016389,9000,True,1419.6858801841736,1327.03384
nonlinear,1,3001,free,gaussian,8,Km,2.0725935679873455,2.0,3.629678399367275,-137.04855668500286,1994.593483016389,9000,True,1419.6858801841736,1327.03384
nonlinear,1,3001,free,gaussian,8,V,29.118482331144765,30.0,-2.9383922295174494,-137.04855668500286,1994.593483016389,9000,True,1419.6858801841736,1327.03384
nonlinear,1,3001,free,gaussian,8,om_Vmax,0.3270336534696029,0.3,9.011217823200989,-137.04855668500286,1994.593483016389,9000,True,1419.6858801841736,1327.03384
nonlinear,1,3001,free,gaussian,8,om_V,0.247441598236974,0.2,23.720799118487,-137.04855668500286,1994.593483016389,9000,True,1419.6858801841736,1327.03384
nonlinear,1,3001,free,gaussian,8,sigma,0.2106231708249576,0.2,5.311585412478823,-137.04855668500286,1994.593483016389,9000,True,1419.6858801841736,1327.03384
nonlinear,1,3001,free,gaussian,64,Vmax,7.871776823756703,8.0,-1.6027897030412075,-135.40709554656337,1978.262884442891,5500,True,1446.4774351119995,1348.670082
nonlinear,1,3001,free,gaussian,64,Km,2.107945383803067,2.0,5.397269190153353,-135.40709554656337,1978.262884442891,5500,True,1446.4774351119995,1348.670082
nonlinear,1,3001,free,gaussian,64,V,28.392891396476795,30.0,-5.357028678410683,-135.40709554656337,1978.262884442891,5500,True,1446.4774351119995,1348.670082
nonlinear,1,3001,free,gaussian,64,om_Vmax,0.3276321798823646,0.3,9.210726627454887,-135.40709554656337,1978.262884442891,5500,True,1446.4774351119995,1348.670082
nonlinear,1,3001,free,gaussian,64,om_V,0.2429208337831236,0.2,21.460416891561835,-135.40709554656337,1978.262884442891,5500,True,1446.4774351119995,1348.670082
nonlinear,1,3001,free,gaussian,64,sigma,0.2016079617122868,0.2,0.803980856143402,-135.40709554656337,1978.262884442891,5500,True,1446.4774351119995,1348.670082
nonlinear,1,3001,free,gaussian,1,Vmax,8.209983116211761,8.0,2.624788952647017,-140.9143413769898,1704.3033447858866,15000,True,2041.22300696373,1921.582024
nonlinear,1,3001,free,gaussian,1,Km,2.048857128917122,2.0,2.4428564458560675,-140.9143413769898,1704.3033447858866,15000,True,2041.22300696373,1921.582024
nonlinear,1,3001,free,gaussian,1,V,28.530521025763605,30.0,-4.898263247454651,-140.9143413769898,1704.3033447858866,15000,True,2041.22300696373,1921.582024
nonlinear,1,3001,free,gaussian,1,om_Vmax,0.3255255147943175,0.3,8.508504931439177,-140.9143413769898,1704.3033447858866,15000,True,2041.22300696373,1921.582024
nonlinear,1,3001,free,gaussian,1,om_V,0.2358199620400822,0.2,17.909981020041112,-140.9143413769898,1704.3033447858866,15000,True,2041.22300696373,1921.582024
nonlinear,1,3001,free,gaussian,1,sigma,0.2028339931203939,0.2,1.4169965601969758,-140.9143413769898,1704.3033447858866,15000,True,2041.22300696373,1921.582024
nonlinear,0,3000,free,gaussian,8,Vmax,7.707850214855566,8.0,-3.6518723143054266,-105.98367876380406,2039.4907650558027,13250,True,2052.2185909748077,1930.82793
nonlinear,0,3000,free,gaussian,8,Km,1.952790690412227,2.0,-2.3604654793886515,-105.98367876380406,2039.4907650558027,13250,True,2052.2185909748077,1930.82793
nonlinear,0,3000,free,gaussian,8,V,30.610379099388112,30.0,2.034596997960373,-105.98367876380406,2039.4907650558027,13250,True,2052.2185909748077,1930.82793
nonlinear,0,3000,free,gaussian,8,om_Vmax,0.339659562745659,0.3,13.219854248553023,-105.98367876380406,2039.4907650558027,13250,True,2052.2185909748077,1930.82793
nonlinear,0,3000,free,gaussian,8,om_V,0.174919500338531,0.2,-12.540249830734512,-105.98367876380406,2039.4907650558027,13250,True,2052.2185909748077,1930.82793
nonlinear,0,3000,free,gaussian,8,sigma,0.1918259101247459,0.2,-4.087044937627043,-105.98367876380406,2039.4907650558027,13250,True,2052.2185909748077,1930.82793
nonlinear,0,3000,free,gaussian,64,Vmax,7.911462302991504,8.0,-1.1067212126061987,-106.56470651341382,2075.3046788531597,8750,True,2259.137792110443,2124.439258
nonlinear,0,3000,free,gaussian,64,Km,1.9317743695725944,2.0,-3.4112815213702907,-106.56470651341382,2075.3046788531597,8750,True,2259.137792110443,2124.439258
