scenario,replicate,seed,posterior,family,K,param,estimate,truth,rel_bias_pct,marginal_ll,mean_ess,n_steps_run,converged,secs,cpu_secs
dense,2,3002,free,gaussian,64,om_ka,0.41143076098415976,0.4,2.8576902460399345,-193.59771028707348,1781.7628101495711,10250,True,17.890056133270264,17.661104999999992
dense,2,3002,free,gaussian,64,sigma,0.19605455460845048,0.2,-1.9727226957747672,-193.59771028707348,1781.7628101495711,10250,True,17.890056133270264,17.661104999999992
dense,2,3002,amortized,gaussian,1,CL,2.9115128717884375,3.0,-2.9495709403854153,-209.89581552486288,824.8285730973979,25000,False,13.591763257980347,13.462105000000008
dense,2,3002,amortized,gaussian,1,V,31.02976081315702,30.0,3.4325360438567287,-209.89581552486288,824.8285730973979,25000,False,13.591763257980347,13.462105000000008
dense,2,3002,amortized,gaussian,1,ka,1.263067933552661,1.2,5.255661129388412,-209.89581552486288,824.8285730973979,25000,False,13.591763257980347,13.462105000000008
dense,2,3002,amortized,gaussian,1,om_CL,0.29333387920296417,0.3,-2.2220402656786082,-209.89581552486288,824.8285730973979,25000,False,13.591763257980347,13.462105000000008
dense,2,3002,amortized,gaussian,1,om_V,0.21383588730422726,0.2,6.917943652113623,-209.89581552486288,824.8285730973979,25000,False,13.591763257980347,13.462105000000008
dense,2,3002,amortized,gaussian,1,om_ka,0.30617088925210934,0.4,-23.45727768697267,-209.89581552486288,824.8285730973979,25000,False,13.591763257980347,13.462105000000008
dense,2,3002,amortized,gaussian,1,sigma,0.2410127227106656,0.2,20.50636135533279,-209.89581552486288,824.8285730973979,25000,False,13.591763257980347,13.462105000000008
dense,2,3002,amortized,gaussian,8,CL,3.06040948790413,3.0,2.013649596804331,-195.72096249051273,1430.0349993004643,18500,True,13.19058895111084,13.027961000000005
dense,2,3002,amortized,gaussian,8,V,29.83463275171635,30.0,-0.5512241609455041,-195.72096249051273,1430.0349993004643,18500,True,13.19058895111084,13.027961000000005
dense,2,3002,amortized,gaussian,8,ka,1.2161364451345755,1.2,1.344703761214631,-195.72096249051273,1430.0349993004643,18500,True,13.19058895111084,13.027961000000005
dense,2,3002,amortized,gaussian,8,om_CL,0.3004703005896965,0.3,0.15676686323216432,-195.72096249051273,1430.0349993004643,18500,True,13.19058895111084,13.027961000000005
dense,2,3002,amortized,gaussian,8,om_V,0.22701471102504805,0.2,13.507355512524022,-195.72096249051273,1430.0349993004643,18500,True,13.19058895111084,13.027961000000005
dense,2,3002,amortized,gaussian,8,om_ka,0.37461360692000484,0.4,-6.346598269998795,-195.72096249051273,1430.0349993004643,18500,True,13.19058895111084,13.027961000000005
dense,2,3002,amortized,gaussian,8,sigma,0.19614439364736486,0.2,-1.9278031763175774,-195.72096249051273,1430.0349993004643,18500,True,13.19058895111084,13.027961000000005
dense,2,3002,amortized,gaussian,64,CL,2.864460690583694,3.0,-4.517976980543533,-193.95757410542228,1833.8434554228818,17000,True,33.561651945114136,33.278910000000025
dense,2,3002,amortized,gaussian,64,V,29.828485686057512,30.0,-0.5717143798082939,-193.95757410542228,1833.8434554228818,17000,True,33.561651945114136,33.278910000000025
dense,2,3002,amortized,gaussian,64,ka,1.2304566306511198,1.2,2.538052554259984,-193.95757410542228,1833.8434554228818,17000,True,33.561651945114136,33.278910000000025
