replicate,seed,ll_reduced,ll_full,dofv,converged_reduced,converged_full,n_steps_reduced,n_steps_full,secs,CL_reduced,V_reduced,ka_reduced,om_CL_reduced,om_V_reduced,sigma_reduced,CL_full,V_full,ka_full,om_CL_full,om_V_full,om_ka_full,sigma_full,sigma_diff
34,5034,-126.27674872043715,-126.34869455443003,-0.14389166798574138,True,True,15750,15750,110.23595523834229,2.9627755671899925,29.671078798615387,1.1335998072952547,0.28507285185535114,0.18928204665611148,0.20518299369102083,2.9373421757888782,29.9748195630522,1.1503942070970805,0.2836974148748729,0.1924291275066798,0.02545208459860514,0.20615055863722853,0.0009675649462076996
35,5035,-150.73305635007222,-150.09057737212322,1.284957955897994,True,True,2500,16000,68.18843126296997,2.9803828401551447,30.076091164257317,1.1979799522031382,0.31197836057439654,0.19560251976494497,0.21094008634117112,3.0071830112724416,29.580436359813056,1.2161400585377995,0.3096211475818133,0.19385130735524797,0.08942613077920754,0.20973891906264747,-0.0012011672785236516
36,5036,-119.70119115597056,-120.30099340637598,-1.1996045008108354,True,True,10250,11250,73.15133428573608,2.8931280761285336,29.7137000927065,1.1706460415622022,0.2854674887267477,0.2192693601970831,0.19860425264919265,2.955508254835459,29.38913542959041,1.1530341926998113,0.2824553658596274,0.21830623375540353,0.03466110766003076,0.1982277632892642,-0.0003764893599284558
37,5037,-142.17632251581622,-142.20775083982687,-0.06285664802129531,True,False,17250,25000,143.94981813430786,2.92158124323252,29.329881030164493,1.1724809491201078,0.3237248096102212,0.18805092832938802,0.2068500229490282,2.9336734448433197,29.561042131106614,1.1699084513695925,0.33028431861533425,0.18063159768645456,0.07110667958243094,0.20741931127300473,0.0005692883239765134
38,5038,-112.03624523978536,-112.06464107483234,-0.05679167009395769,True,True,11250,16000,93.55936789512634,2.861621811549624,29.47551773053407,1.1956983143137443,0.2909373170722905,0.20933662355762556,0.19757349938429958,2.824955830670605,29.175370427351346,1.2013989553470772,0.29184009278532685,0.20750377662825337,0.09597317679881699,0.19517374120355924,-0.002399758180740341
39,5039,-88.24660772531718,-89.11835490498714,-1.743494359339934,True,True,21750,14000,117.72331118583679,3.06114232229219,30.349874240955828,1.2139507636920241,0.30711521795898833,0.20203002527242495,0.1855860388189085,3.1677907112941734,30.33613638662195,1.2177691493774114,0.30886246533129763,0.2027729572708806,0.029689464456117913,0.18568985542350114,0.00010381660459263253
40,5040,-117.43939185355109,-117.39855802385702,0.08166765938813114,True,True,23250,24750,162.02797508239746,2.988527283671841,31.709769011102022,1.208052035221296,0.30641009823447574,0.1655470584745134,0.20634362123026248,3.065613450048798,31.21221855047831,1.2038673713477384,0.30297005778069747,0.16193849063341095,0.03680679712305071,0.20519209443635408,-0.0011515267939083973
41,5041,-112.20218632784452,-112.14417100252655,0.11603065063593476,False,True,25000,16250,137.52186608314514,2.9726366520112055,31.14772301106513,1.1896408714431668,0.3215146909424791,0.18850914688309525,0.1962199766056404,3.0389933848380646,30.79167587599867,1.1681588787748696,0.3183687470908553,0.1897737814136679,0.05560724747466784,0.19388920442871901,-0.002330772176921375
42,5042,-93.26485481011012,-93.52133142804406,-0.512953235867883,True,True,16000,16750,110.6196060180664,3.019076328875285,29.915037682355717,1.17339346270839,0.25718650667920845,0.1901049517777522,0.1979424943363777,2.955536971658805,29.64068036950176,1.1917876013640998,0.2613046095836839,0.19360449351946035,0.035595254792387454,0.19699837872260745,-0.0009441156137702522
43,5043,-115.75899664456921,-115.25077901692208,1.0164352552942546,True,True,6500,17500,84.17568278312683,3.060784898923692,31.114447065575177,1.197102575967985,0.28830312638883954,0.1825408368874669,0.2026665312343342,3.090248072860163,30.671275386164602,1.1951562584701632,0.29593604661885614,0.18530559986844386,0.036105359036217276,0.20033304264679083,-0.0023334885875433697
44,5044,-142.69940851024563,-142.7443667912908,-0.08991656209030907,True,True,10500,20750,108.72334694862366,3.0924655035396036,30.151642652331898,1.1709326657311854,0.29741487382130133,0.21938040037664125,0.20347424076308285,3.0648470286848584,29.912936229457795,1.1676088744419608,0.3011530492145875,0.2136198923016648,0.022694595545991635,0.20402712353069558,0.0005528827676127279
45,5045,-112.10025950787349,-112.66085828871854,-1.12119756169011,True,True,12000,5000,55.7013680934906,3.1922308221115947,29.25052444227314,1.1732472054923169,0.2960738317945179,0.19457605718477025,0.1946304298701695,3.181443066037567,29.360265052043335,1.1908975541238132,0.29643464369023853,0.1923659557524325,0.02759425239968824,0.1930472069744278,-0.001583222895741726
